"module name","license","repository"
"lodash._arrayeach@3.0.0","MIT","https://github.com/lodash/lodash"
"lodash._baseassign@3.2.0","MIT","https://github.com/lodash/lodash"
"lodash._baseclone@3.3.0","MIT","https://github.com/lodash/lodash"
"lodash._basecopy@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash._basefor@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash._bindcallback@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash._getnative@3.9.1","MIT","https://github.com/lodash/lodash"
"lodash.assign@4.2.0","MIT","https://github.com/lodash/lodash"
"lodash.camelcase@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.clonedeep@3.0.2","MIT","https://github.com/lodash/lodash"
"lodash.cond@4.5.2","MIT","https://github.com/lodash/lodash"
"lodash.indexof@4.0.5","MIT","https://github.com/lodash/lodash"
"lodash.isarguments@3.1.0","MIT","https://github.com/lodash/lodash"
"lodash.isarray@3.0.4","MIT","https://github.com/lodash/lodash"
"lodash.keys@3.1.2","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.pickby@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.3","MIT","https://github.com/lodash/lodash"
"lodash@4.17.4","MIT","https://github.com/lodash/lodash"
"longest@1.0.1","MIT","https://github.com/jonschlinkert/longest"
"loose-envify@1.3.0","MIT","https://github.com/zertosh/loose-envify"
"loose-envify@1.3.1","MIT","https://github.com/zertosh/loose-envify"
"lower-case@1.1.3","MIT","https://github.com/blakeembrey/lower-case"
"lru-cache@4.0.2","ISC","https://github.com/isaacs/node-lru-cache"
"macaddress@0.2.8","MIT","https://github.com/scravy/node-macaddress"
"makeerror@1.0.11","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"marked-terminal@1.7.0","MIT","https://github.com/mikaelbr/marked-terminal"
"marked@0.3.6","MIT","https://github.com/chjj/marked"
"marker-clusterer-plus@2.1.4","Apache*","https://github.com/mikesaidani/marker-clusterer-plus"
"math-expression-evaluator@1.2.14","MIT","https://github.com/ankit31894/math-expression-evaluator"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memory-fs@0.2.0","MIT","https://github.com/webpack/memory-fs"
"memory-fs@0.3.0","MIT","https://github.com/webpack/memory-fs"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge@1.2.0","MIT","https://github.com/yeikos/js.merge"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@2.3.11","MIT","https://github.com/jonschlinkert/micromatch"
"mime-db@1.23.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.25.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.11","MIT","https://github.com/jshttp/mime-types"
"mime-types@2.1.13","MIT","https://github.com/jshttp/mime-types"
"mime@1.2.11","MIT*","https://github.com/broofa/node-mime"
"mime@1.3.4","MIT","https://github.com/broofa/node-mime"
"mimic-fn@1.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"minimatch@3.0.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@3.0.3","ISC","https://github.com/isaacs/minimatch"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist@0.0.10","MIT","https://github.com/substack/minimist"
"minimist@0.0.8","MIT","https://github.com/substack/minimist"
"minimist@1.2.0","MIT","https://github.com/substack/minimist"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp"
"moment-timezone@0.5.13","MIT","https://github.com/moment/moment-timezone"
"moment@2.17.1","MIT","https://github.com/moment/moment"
"ms@0.7.1","MIT*","https://github.com/guille/ms.js"
"ms@0.7.2","MIT","https://github.com/zeit/ms"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"multimatch@2.1.0","MIT","https://github.com/sindresorhus/multimatch"
"mute-stream@0.0.5","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream"
"nan@2.5.0","MIT","https://github.com/nodejs/nan"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"ncname@1.0.0","MIT","https://github.com/sindresorhus/ncname"
"negotiator@0.6.1","MIT","https://github.com/jshttp/negotiator"
"no-case@2.3.0","MIT","https://github.com/blakeembrey/no-case"
"node-emoji@1.4.3","MIT","https://github.com/omnidan/node-emoji"
"node-fetch@1.6.3","MIT","https://github.com/bitinn/node-fetch"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-libs-browser@0.7.0","MIT","https://github.com/webpack/node-libs-browser"
"node-notifier@4.6.1","MIT","https://github.com/mikaelbr/node-notifier"
"node-notifier@5.1.2","MIT","https://github.com/mikaelbr/node-notifier"
"node-pre-gyp@0.6.29","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"node-pre-gyp@0.6.32","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"node-uuid@1.4.7","MIT","https://github.com/broofa/node-uuid"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.3.5","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@2.0.1","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"normalize-url@1.8.0","MIT","https://github.com/sindresorhus/normalize-url"
"npmlog@3.1.2","ISC","https://github.com/npm/npmlog"
"npmlog@4.0.2","ISC","https://github.com/npm/npmlog"
"nth-check@1.0.1","BSD*","https://github.com/fb55/nth-check"
"num2fraction@1.2.2","MIT","https://github.com/yisibl/num2fraction"
"number-is-nan@1.0.0","MIT","https://github.com/sindresorhus/number-is-nan"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"nwmatcher@1.3.9","MIT","https://github.com/dperini/nwmatcher"
"oauth-sign@0.8.2","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.0","MIT","https://github.com/sindresorhus/object-assign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-keys@1.0.11","MIT","https://github.com/ljharb/object-keys"
"object.omit@2.0.1","MIT","https://github.com/jonschlinkert/object.omit"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.1","MIT","https://github.com/jshttp/on-headers"
"once@1.3.3","ISC","https://github.com/isaacs/once"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@1.1.0","MIT","https://github.com/sindresorhus/onetime"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"open@0.0.5","MIT","https://github.com/pwnall/node-open"
"opn@4.0.2","MIT","https://github.com/sindresorhus/opn"
"optimist@0.6.1","MIT*","https://github.com/substack/node-optimist"
"optionator@0.8.2","MIT","https://github.com/gkz/optionator"
"original@1.0.0","MIT","https://github.com/unshiftio/original"
"os-browserify@0.2.1","MIT","https://github.com/CoderPuppy/os-browserify"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-locale@1.4.0","MIT","https://github.com/sindresorhus/os-locale"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"p-limit@1.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@2.0.0","MIT","https://github.com/sindresorhus/p-locate"
"pako@0.2.9","MIT","https://github.com/nodeca/pako"
"param-case@2.1.0","MIT","https://github.com/blakeembrey/param-case"
"parse-glob@3.0.4","MIT","https://github.com/jonschlinkert/parse-glob"
"parse-json@2.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse5@1.5.1","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.1","MIT","https://github.com/pillarjs/parseurl"
"path-browserify@0.0.0","MIT","https://github.com/substack/path-browserify"
"path-exists@1.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@2.1.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.0","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside"
"path-parse@1.0.5","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-to-regexp@1.7.0","MIT","https://github.com/pillarjs/path-to-regexp"
"path-type@1.1.0","MIT","https://github.com/sindresorhus/path-type"
"pbkdf2-compat@2.0.1","MIT","https://github.com/dcousens/pbkdf2-compat"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pkg-dir@1.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-up@1.0.0","MIT","https://github.com/sindresorhus/pkg-up"
"pluralize@1.2.1","MIT","https://github.com/blakeembrey/pluralize"
"pluralize@7.0.0","MIT","https://github.com/blakeembrey/pluralize"
"postcss-calc@5.3.1","MIT","https://github.com/postcss/postcss-calc"
"postcss-colormin@2.2.1","MIT","https://github.com/ben-eb/postcss-colormin"
"postcss-convert-values@2.5.0","MIT","https://github.com/ben-eb/postcss-convert-values"
"postcss-discard-comments@2.0.4","MIT","https://github.com/ben-eb/postcss-discard-comments"
"postcss-discard-duplicates@2.0.2","MIT","https://github.com/ben-eb/postcss-discard-duplicates"
"postcss-discard-empty@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-empty"
"postcss-discard-overridden@0.1.1","MIT","https://github.com/Justineo/postcss-discard-overridden"
"postcss-discard-unused@2.2.3","MIT","https://github.com/ben-eb/postcss-discard-unused"
"postcss-filter-plugins@2.0.2","MIT","https://github.com/postcss/postcss-filter-plugins"
"postcss-load-config@1.0.0","MIT","https://github.com/michael-ciniawsky/postcss-load-config"
"postcss-load-options@1.0.2","MIT","https://github.com/michael-ciniawsky/postcss-load-options"
"postcss-load-plugins@2.1.0","MIT","https://github.com/michael-ciniawsky/postcss-load-plugins"
"postcss-loader@1.0.0","MIT","https://github.com/postcss/postcss-loader"
"postcss-merge-idents@2.1.7","MIT","https://github.com/ben-eb/postcss-merge-idents"
"postcss-merge-longhand@2.0.1","MIT","https://github.com/ben-eb/postcss-merge-longhand"
"postcss-merge-rules@2.0.11","MIT","https://github.com/ben-eb/postcss-merge-rules"
"postcss-message-helpers@2.0.0","MIT","https://github.com/MoOx/postcss-message-helpers"
"postcss-minify-font-values@1.0.5","MIT","https://github.com/TrySound/postcss-minify-font-values"
"postcss-minify-gradients@1.0.5","MIT","https://github.com/ben-eb/postcss-minify-gradients"
"postcss-minify-params@1.2.2","MIT","https://github.com/ben-eb/postcss-minify-params"
"postcss-minify-selectors@2.0.7","MIT","https://github.com/ben-eb/postcss-minify-selectors"
"postcss-modules-extract-imports@1.0.1","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@1.1.1","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@1.0.2","ISC","https://github.com/geelen/postcss-modules-scope"
"postcss-modules-values@1.2.2","ISC","https://github.com/css-modules/postcss-modules-constants"
"postcss-normalize-charset@1.1.1","MIT","https://github.com/ben-eb/postcss-charset"
"postcss-normalize-url@3.0.7","MIT","https://github.com/ben-eb/postcss-normalize-url"
"postcss-ordered-values@2.2.2","MIT","https://github.com/ben-eb/postcss-ordered-values"
"postcss-reduce-idents@2.3.1","MIT","https://github.com/ben-eb/postcss-reduce-idents"
"postcss-reduce-initial@1.0.1","MIT","https://github.com/ben-eb/postcss-reduce-initial"
"postcss-reduce-transforms@1.0.4","MIT","https://github.com/ben-eb/postcss-reduce-transforms"
"postcss-selector-parser@2.2.2","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-svgo@2.1.6","MIT","https://github.com/ben-eb/postcss-svgo"
"postcss-unique-selectors@2.0.2","MIT","https://github.com/ben-eb/postcss-unique-selectors"
"postcss-value-parser@3.3.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss-zindex@2.2.0","MIT","https://github.com/ben-eb/postcss-zindex"
"postcss@5.2.8","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve"
"pretty-error@2.0.2","MIT","https://github.com/AriaMinaei/pretty-error"
"pretty-format@19.0.0","BSD-3-Clause","https://github.com/facebook/jest"
"pretty-format@4.2.3","MIT","https://github.com/thejameskyle/pretty-format"
"private@0.1.6","MIT","https://github.com/benjamn/private"
"process-nextick-args@1.0.7","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.9","MIT","https://github.com/shtylman/node-process"
"progress@1.1.8","MIT*","https://github.com/visionmedia/node-progress"
"progress@2.0.0","MIT","https://github.com/visionmedia/node-progress"
"promise@7.1.1","MIT","https://github.com/then/promise"
"prop-types@15.6.0","MIT","https://github.com/reactjs/prop-types"
"proxy-addr@1.1.2","MIT","https://github.com/jshttp/proxy-addr"
"prr@0.0.0","MIT","https://github.com/rvagg/prr"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.4.1","MIT","https://github.com/kriskowal/q"
"qs@6.2.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.3.0","BSD-3-Clause","https://github.com/ljharb/qs"
"query-string@4.2.3","MIT","https://github.com/sindresorhus/query-string"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@0.0.4","MIT","https://github.com/unshiftio/querystringify"
"randomatic@1.1.6","MIT","https://github.com/jonschlinkert/randomatic"
"range-parser@1.2.0","MIT","https://github.com/jshttp/range-parser"
"rc@1.1.6","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-addons-shallow-compare@15.4.2","BSD-3-Clause","https://github.com/facebook/react"
"react-dev-utils@0.4.2","BSD-3-Clause","https://github.com/facebookincubator/create-react-app"
"react-display-name@0.2.3","MIT","https://github.com/jurassix/react-display-name"
"react-dom@15.4.1","BSD-3-Clause","https://github.com/facebook/react"
"react-expenses@0.1.0","UNLICENSED",""
"react-google-maps@6.3.0","MIT","https://github.com/tomchentw/react-google-maps"
"react-modal@1.6.5","MIT","https://github.com/reactjs/react-modal"
"react-moment@0.1.3","MIT","https://github.com/headzoo/react-moment"
"react-notification-system-redux@1.1.6","MIT*","https://github.com/gor181/react-notification-system-redux"
"react-notification-system@0.2.15","MIT","https://github.com/igorprado/react-notification-system"
"react-prop-types-element-of-type@2.2.0","MIT","https://github.com/tomchentw/react-prop-types-element-of-type"
"react-redux@5.0.6","MIT","https://github.com/reactjs/react-redux"
"react-router-dom@4.0.0-beta.8","MIT","https://github.com/ReactTraining/react-router"
"react-router@4.2.0","MIT","https://github.com/ReactTraining/react-router"
"react-scripts@0.8.4","BSD-3-Clause","https://github.com/facebookincubator/create-react-app"
"react-test-renderer@15.6.2","MIT","https://github.com/facebook/react"
"react-toggle@2.2.0","MIT","https://github.com/aaronshaf/react-toggle"
"react@15.4.1","BSD-3-Clause","https://github.com/facebook/react"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.0.6","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.1.4","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.1.5","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.2.2","MIT","https://github.com/nodejs/readable-stream"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp"
"readline2@1.0.1","MIT","https://github.com/sboudrias/readline2"
"recursive-readdir@2.1.0","MIT","https://github.com/jergason/recursive-readdir"
"redeyed@1.0.1","MIT","https://github.com/thlorenz/redeyed"
"reduce-css-calc@1.3.0","MIT","https://github.com/MoOx/reduce-css-calc"
"reduce-function-call@1.0.2","MIT","https://github.com/MoOx/reduce-function-call"
"redux-logger@2.10.2","MIT","https://github.com/theaqua/redux-logger"
"redux-thunk@2.2.0","MIT","https://github.com/gaearon/redux-thunk"
"redux@3.7.2","MIT","https://github.com/reactjs/redux"
"regenerate@1.3.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.10.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.11.0","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.9.6","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.10.1","BSD*","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regenerator-transform@0.9.8","BSD*","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-cache@0.4.3","MIT","https://github.com/jonschlinkert/regex-cache"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regexpu-core@2.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen"
"regjsparser@0.1.5","BSD*","https://github.com/jviereck/regjsparser"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"renderkid@2.0.0","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"request@2.73.0","Apache-2.0","https://github.com/request/request"
"request@2.79.0","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@1.2.1","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"require-uncached@1.0.3","MIT","https://github.com/sindresorhus/require-uncached"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-from@1.0.1","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-pathname@2.0.2","MIT","https://github.com/mjackson/resolve-pathname"
"resolve-pathname@2.2.0","MIT","https://github.com/mjackson/resolve-pathname"
"resolve@1.1.7","MIT","https://github.com/substack/node-resolve"
"resolve@1.2.0","MIT","https://github.com/substack/node-resolve"
"resolve@1.4.0","MIT","https://github.com/substack/node-resolve"
"restore-cursor@1.0.1","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align"
"rimraf@2.5.3","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.5.4","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@0.2.0","Custom: https://code.google.com/p/crypto-js/","https://github.com/cryptocoinjs/ripemd160"
"rsvp@3.2.1","MIT","https://github.com/tildeio/rsvp.js"
"run-async@0.1.0","MIT","https://github.com/SBoudrias/run-async"
"run-async@2.3.0","MIT","https://github.com/sboudrias/run-async"
"rx-lite-aggregates@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@3.1.2","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"safe-buffer@5.0.1","MIT","https://github.com/feross/safe-buffer"
"sane@1.4.1","MIT","https://github.com/amasad/sane"
"sane@1.5.0","MIT","https://github.com/amasad/sane"
"sax@1.2.1","ISC","https://github.com/isaacs/sax-js"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"scriptjs@2.5.8","Custom: http://example.com/base.js","https://github.com/ded/script.js"
"semver@5.2.0","ISC","https://github.com/npm/node-semver"
"semver@5.3.0","ISC","https://github.com/npm/node-semver"
"send@0.14.1","MIT","https://github.com/pillarjs/send"
"serve-index@1.8.0","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.11.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.0.2","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.2.6","MIT","https://github.com/dominictarr/sha.js"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shelljs@0.6.1","BSD-3-Clause","https://github.com/shelljs/shelljs"
"shellwords@0.1.0","MIT*","https://github.com/jimmycuadra/shellwords"
"signal-exit@3.0.0","ISC","https://github.com/tapjs/signal-exit"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@0.0.4","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@1.0.0","MIT","https://github.com/chalk/slice-ansi"
"sntp@1.0.9","BSD","https://github.com/hueniverse/sntp"
"sockjs-client@1.0.3","MIT","https://github.com/sockjs/sockjs-client"
"sockjs-client@1.1.1","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.18","MIT","https://github.com/sockjs/sockjs-node"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys"
"source-list-map@0.1.7","MIT","https://github.com/webpack/source-list-map"
"source-map-support@0.4.8","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.2.0","BSD","https://github.com/mozilla/source-map"
"source-map@0.4.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.5.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"spdx-correct@1.0.2","Apache-2.0","https://github.com/kemitchell/spdx-correct.js"
"spdx-expression-parse@1.0.4","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-expression-parse.js"
"spdx-license-ids@1.2.2","Unlicense","https://github.com/shinnn/spdx-license-ids"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.10.1","MIT","https://github.com/arekinath/node-sshpk"
"sshpk@1.8.3","MIT","https://github.com/arekinath/node-sshpk"
"statuses@1.3.1","MIT","https://github.com/jshttp/statuses"
"stream-browserify@2.0.1","MIT","https://github.com/substack/stream-browserify"
"stream-cache@0.0.2","MIT*","https://github.com/felixge/node-stream-cache"
"stream-http@2.5.0","MIT","https://github.com/jhiesey/stream-http"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode"
"string-length@1.0.1","MIT","https://github.com/sindresorhus/string-length"
"string-width@1.0.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.codepointat@0.2.0","MIT","https://github.com/mathiasbynens/String.prototype.codePointAt"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder"
"stringstream@0.0.5","MIT","https://github.com/mhart/StringStream"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-json-comments@1.0.4","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-loader@0.13.1","MIT","https://github.com/webpack/style-loader"
"supports-color@0.2.0","MIT","https://github.com/sindresorhus/supports-color"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@3.1.2","MIT","https://github.com/chalk/supports-color"
"supports-color@4.5.0","MIT","https://github.com/chalk/supports-color"
"svgo@0.7.1","MIT","https://github.com/svg/svgo"
"symbol-observable@1.0.4","MIT","https://github.com/blesh/symbol-observable"
"symbol-tree@3.2.1","MIT","https://github.com/jsdom/js-symbol-tree"
"symbol-tree@3.2.2","MIT","https://github.com/jsdom/js-symbol-tree"
"table@3.8.3","BSD-3-Clause","https://github.com/gajus/table"
"table@4.0.2","BSD-3-Clause","https://github.com/gajus/table"
"tapable@0.1.10","MIT","https://github.com/webpack/tapable"
"tar-pack@3.1.4","BSD-2-Clause","https://github.com/ForbesLindesay/tar-pack"
"tar-pack@3.3.0","BSD-2-Clause","https://github.com/ForbesLindesay/tar-pack"
"tar@2.2.1","ISC","https://github.com/isaacs/node-tar"
"test-exclude@2.1.3","ISC","https://github.com/istanbuljs/test-exclude"
"test-exclude@3.3.0","ISC","https://github.com/istanbuljs/test-exclude"
"test-exclude@4.1.1","ISC","https://github.com/istanbuljs/istanbuljs"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"throat@3.0.0","MIT","https://github.com/ForbesLindesay/throat"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"timers-browserify@2.0.2","MIT","https://github.com/jryans/timers-browserify"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"tmpl@1.0.4","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-fast-properties@1.0.2","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"topo@1.1.0","BSD-3-Clause","https://github.com/hapijs/topo"
"toposort@1.0.0","MIT","https://github.com/marcelklehr/toposort"
"tough-cookie@2.2.2","BSD-3-Clause","https://github.com/SalesforceEng/tough-cookie"
"tough-cookie@2.3.2","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tough-cookie@2.3.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"tryit@1.0.3","MIT","https://github.com/HenrikJoreteg/tryit"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.4.3","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.13.3","Public Domain","https://github.com/dchest/tweetnacl-js"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-is@1.6.14","MIT","https://github.com/jshttp/type-is"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"ua-parser-js@0.7.12","(GPL-2.0 OR MIT)","https://github.com/faisalman/ua-parser-js"
"uglify-js@2.7.5","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglify-to-browserify@1.0.2","MIT","https://github.com/ForbesLindesay/uglify-to-browserify"
"uid-number@0.0.6","ISC","https://github.com/isaacs/uid-number"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq"
"uniqid@4.1.0","MIT","https://github.com/adamhalasz/uniqid"
"uniqs@2.0.0","MIT","https://github.com/fgnass/uniqs"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
